ID_ECG,TYPE_ANN,RHYTHM
ltafdb119,Sample,
ltafdb119,+,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,+,(SVTA
ltafdb119,A,(SVTA
ltafdb119,A,(SVTA
ltafdb119,A,(SVTA
ltafdb119,+,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,A,(N
ltafdb119,N,(N
ltafdb119,N,(N
ltafdb119,N,(N
