ID_ECG,TYPE_ANN,RHYTHM
ltafdb100,Sample,
ltafdb100,+,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
ltafdb100,N,(N
