ID_ECG,TYPE_ANN,RHYTHM
ltafdb16,Sample,
ltafdb16,+,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
ltafdb16,N,(N
