ID_ECG,TYPE_ANN,RHYTHM
ltafdb01,Sample,
ltafdb01,+,(N
ltafdb01,N,(N
ltafdb01,V,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,A,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,A,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,V,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,V,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,V,(N
ltafdb01,N,(N
ltafdb01,+,(AB
ltafdb01,A,(AB
ltafdb01,N,(AB
ltafdb01,A,(AB
ltafdb01,N,(AB
ltafdb01,A,(AB
ltafdb01,+,(N
ltafdb01,N,(N
ltafdb01,A,(N
ltafdb01,V,(N
ltafdb01,N,(N
ltafdb01,A,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,A,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,A,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,N,(N
ltafdb01,"""",MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,V,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,V,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,N,MISSB
ltafdb01,A,MISSB
