ID_ECG,TYPE_ANN,RHYTHM
mitdb207,#,
mitdb207,+,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,V,(B
mitdb207,L,(B
mitdb207,+,(VT
mitdb207,V,(VT
mitdb207,V,(VT
mitdb207,V,(VT
mitdb207,+,(N
mitdb207,L,(N
mitdb207,[,(N
mitdb207,+,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,],(VFL
mitdb207,+,(N
mitdb207,R,(N
mitdb207,V,(N
mitdb207,R,(N
mitdb207,[,(N
mitdb207,+,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,],(VFL
mitdb207,+,(N
mitdb207,R,(N
mitdb207,+,(VT
mitdb207,V,(VT
mitdb207,V,(VT
mitdb207,V,(VT
mitdb207,+,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,V,(N
mitdb207,R,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,+,(B
mitdb207,V,(B
mitdb207,L,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,+,(N
mitdb207,R,(N
mitdb207,L,(N
mitdb207,V,(N
mitdb207,V,(N
mitdb207,R,(N
mitdb207,V,(N
mitdb207,V,(N
mitdb207,R,(N
mitdb207,L,(N
mitdb207,V,(N
mitdb207,R,(N
mitdb207,V,(N
mitdb207,R,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,V,(N
mitdb207,R,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,V,(N
mitdb207,L,(N
mitdb207,V,(N
mitdb207,R,(N
mitdb207,V,(N
mitdb207,V,(N
mitdb207,L,(N
mitdb207,+,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,R,(B
mitdb207,V,(B
mitdb207,+,(N
mitdb207,R,(N
mitdb207,L,(N
mitdb207,[,(N
mitdb207,+,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,],(VFL
mitdb207,+,(N
mitdb207,R,(N
mitdb207,[,(N
mitdb207,+,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,],(VFL
mitdb207,+,(N
mitdb207,L,(N
mitdb207,V,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,L,(N
mitdb207,V,(N
mitdb207,V,(N
mitdb207,L,(N
mitdb207,[,(N
mitdb207,+,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
mitdb207,!,(VFL
